mz	Intensity	SN	Resolution
568.88577	1037136		159875
570.47197	996181		172087
570.6541	1010803		187374
571.62897	1060117		242017
571.85163	1019194		212514
572.39649	1036948		178798
572.7423	8860110		214249
573.07363	1111045		226002
573.75299	1014390		240724
574.60791	1011974		201108
574.65216	1144077		217946
574.74271	14324508		207203
575.70245	1134270		192339
575.7462	2014661		167419
576.74306	4715629		219839
578.28723	1006451		200191
578.39054	1192068		157236
578.95399	1034212		170267
580.25979	1032387		238793
580.83441	1103653		213028
581.01369	1004356		163893
581.23945	1070442		189438
582.06392	1033463		170372
582.46003	991291		189028
583.95377	1085756		160353
584.63163	1043889		158170
584.87742	1008091		196362
585.23155	999192		149853
585.91557	1178254		184566
586.4662	1050349		200340
587.53427	986278		203070
587.75113	1099723		231581
588.32325	985390		194336
588.58279	1053275		191043
589.07372	1044656		228324
590.3086	1001862		240099
590.67747	1022790		130328
591.14322	995862		200857
591.34889	1135674		198263
591.61172	1013352		301126
591.72179	1042811		207026
593.13679	986736		205842
593.29984	1173388		181271
593.70582	1027027		283120
594.15881	1006113		182621
594.62819	1106291		168149
595.41693	1071867		224604
597.82487	996508		224775
599.42806	986290		181242
599.65618	1050073		217562
599.76415	1173996		170830
599.85358	985851		187084
600.4792	1076583		185500
600.60597	985725		239794
600.96947	1100219		181600
601.09604	1103569		154891
601.47981	1016595		242003
601.62	991276		141039
601.97043	1012072		156319
602.90093	996872		258323
603.91639	1142454		208164
604.28779	1153782		233418
604.38872	1022215		191080
604.93409	999652		148206
605.78547	1098998		197608
605.85134	1021953		209654
606.80817	1164964		205022
606.92344	999864		199034
609.25624	1009987		173077
609.90654	1033393		181573
610.14222	1069273		171446
611.07772	996982		219048
611.60566	1111759		166226
612.17641	1008174		221487
612.30897	1017413		207077
612.52398	1121129		154116
613.40509	1080060		184759
613.68803	1013035		204760
615.99009	1101479		240950
616.02387	1010349		178989
617.12594	1136738		161457
617.24489	1191798		174456
617.8182	1092051		194002
620.90299	998854		170926
621.23858	1005052		214581
622.34006	1198764		200077
622.66442	1096672		177210
623.09059	1035043		254340
623.20692	1124406		135431
623.27634	1085505		179885
623.29357	1032259		168313
624.44436	1058297		287721
624.68153	1006366		180863
628.33625	1072723		180986
629.01713	1163963		213020
630.87767	1255891		171719
631.32528	1249302		180890
632.1506	1005201		246235
632.25069	1260192		146782
633.40677	1129802		204854
633.89581	1044113		184584
634.14916	1290678		162865
634.24222	1071555		194728
634.53123	1176557		220336
634.9208	1042982		192677
635.52808	1069693		179214
636.08729	1092813		229316
636.67755	1041697		233072
638.26572	1154048		194639
638.35921	1247757		186888
639.1028	1023604		228978
640.88522	1040232		236928
641.03485	1153916		172755
641.95546	1024504		205483
642.51041	1113154		190866
643.06592	1060491		175462
643.58178	1005775		187068
644.10875	1195540		123328
645.30754	1245614		210188
646.09855	1064467		209671
646.39532	1073721		197926
648.8048	1017700		162369
649.33117	1074340		146994
649.82155	1120735		147118
650.27216	1107990		190215
651.08891	1044087		185096
651.35524	1096343		183307
652.17011	1090807		195315
654.16747	1019870		211765
654.6075	1019664		166808
655.50028	1053301		203693
656.19792	1049667		150400
656.34126	1338579		120867
656.40854	1102042		194958
658.08843	1034643		210753
658.63723	1027791		137161
659.88774	1079894		208245
660.76224	1018547		222755
660.91446	1032899		196378
662.14232	1367876		187213
663.33413	1063360		194924
663.8113	1156081		194317
665.08805	1044851		134624
665.70575	1126065		151173
666.6177	1216781		185995
666.95631	1115438		196173
667.05291	1118520		183577
668.10824	1032608		123144
671.31559	1112536		161964
672.30799	1061175		140985
672.92773	1038449		195311
672.9983	1017464		165068
674.25191	1019374		196961
676.28468	1054379		201801
677.63155	1059623		205797
678.21878	1169245		213105
678.30465	1076069		170046
678.93672	1143198		205954
680.71491	1032767		214105
681.71657	1040538		183498
681.77379	1074079		163118
682.41384	1020632		232723
684.03588	1057129		129121
684.20346	1067896		155011
684.25695	1104252		223455
684.82268	1018287		190795
685.05092	1100739		135844
685.51367	1066732		167750
685.85233	1090058		186270
687.05865	1097844		196584
687.24691	1168261		135737
688.32168	1106660		168175
689.58786	1094483		155770
691.50937	1130492		206539
692.39506	1149513		174046
692.84704	1125745		136050
693.85416	1065929		169020
693.93948	1066704		188676
694.46666	1143295		112824
695.23706	1089346		170210
695.35573	1057869		127724
695.39205	1076048		149560
696.65821	1061055		151508
697.28097	1308150		140226
697.30572	1470456		200216
698.77064	1176697		176980
698.86334	1073793		175936
698.92158	1036935		204103
699.53409	1188541		124011
700.17196	1274613		148134
701.22674	1045331		204951
701.87997	1151373		203651
702.11253	1069730		128502
702.34273	1086646		162313
703.93484	1154629		185977
704.3658	1107564		160281
705.59095	1138395		128825
707.27035	1047412		177118
708.1023	1085376		152842
708.22748	1166027		107375
709.73592	1220183		103604
712.34785	1369420		171570
713.45909	1093046		206698
714.1802	1115899		135735
715.57157	1036929		173539
717.95008	1162603		198553
718.15352	1068927		160399
722.31038	1166628		176106
722.58656	1091393		211161
724.47289	1062919		195115
727.36921	1050175		161561
727.42275	1072965		156690
728.49231	1055675		216599
728.88663	1038310		135647
729.60658	1065527		178301
730.56511	1244323		154231
731.33561	1064955		153810
732.85188	1128875		154443
733.19945	1111507		164127
734.15814	1186885		162095
737.79862	1136127		179866
738.53153	1114203		209662
739.18141	1045677		174632
740.15512	1153321		191024
740.2277	1147699		215308
741.26989	1053625		149439
741.53838	1051613		185208
742.19458	1173043		173970
743.68804	1172218		186252
744.14392	1125176		196492
745.21103	1115337		158967
748.13675	1139556		193575
749.30202	1072140		148174
750.53493	1072832		208626
751.57115	1231706		177428
752.43259	1112539		165567
754.78228	1193281		162109
755.71536	1147858		182965
756.54753	1076820		175094
757.26462	1112773		181411
757.34683	1137362		189797
757.37046	1090262		163224
761.64396	1085320		152716
761.82474	1132454		169851
763.26963	1142422		185383
764.37779	1324623		117805
766.50087	1106615		205791
767.34337	1191240		152000
767.50609	1165156		159800
767.55498	1122156		113831
770.31348	1111883		211778
771.2825	1063926		129945
772.8221	1133318		161181
775.31078	1190340		140905
776.28285	1143156		224675
776.89974	1162212		155293
777.05253	1071103		155369
777.07891	1076996		153465
778.44373	1101565		156772
779.21166	1102218		197651
780.17485	1100091		96064
780.95339	1382091		149560
782.58936	1076475		145460
783.25778	1076343		109302
783.60356	1316024		150573
785.06823	1187786		148858
786.20029	1164959		146035
786.88936	1084705		191631
788.88697	1242268		161026
789.41989	1071873		151429
790.69949	1170421		142560
791.02452	1137458		138184
792.24014	1149723		166411
795.74574	1082811		123162
795.75831	1114558		114260
797.90221	1183579		168592
800.52947	1225558		96497
803.89892	1119713		152532
805.70441	1126718		167693
808.4568	1095506		174690
809.04877	1144260		134163
809.62574	1154868		121217
810.25555	1167789		130663
810.49599	1234395		97807
811.41182	1144204		156179
811.56274	1224617		138174
811.96745	1123574		118806
813.48018	1099289		127631
813.50344	1162013		128542
815.07495	1134154		178132
816.23501	1196840		114513
819.58644	1174437		156668
819.77998	1207753		146093
820.96337	1164968		147526
821.80926	1196360		166561
822.97456	1117986		144072
823.63918	1177246		91355
824.28597	1149207		164920
825.89953	1118275		140625
828.5298	1410599		140072
829.8224	1099027		165921
830.5754	1117596		166516
832.15081	1180345		164819
833.30281	1192839		137521
833.97482	1128447		169530
837.036	1141788		159019
837.49326	1264748		177882
837.74274	1254039		133902
839.37321	1126578		106559
839.56202	1116626		142325
842.76531	1177843		126480
844.11214	1119957		135099
847.08305	1182909		136696
847.35906	1384170		139143
847.44369	1349880		160500
847.97802	1113422		197482
853.38475	1101985		142941
853.4454	1129130		144800
853.50537	1107124		164232
853.83274	1113830		156960
854.44716	1306948		160477
855.12758	1599659		104575
855.62619	1269239		144616
855.74935	1106441		123414
857.41485	1155075		130611
858.43869	1178779		119444
858.84261	1241558		144789
860.16584	1231000		135656
861.16658	1147689		167420
863.1788	1183817		164067
864.41537	1115895		122850
866.93119	1151573		154635
868.89853	1106274		130214
869.08697	1358459		108934
870.09167	1150466		141936
870.32319	1121826		162320
874.39345	1147450		142095
874.68312	1126496		129344
875.71597	1107685		135496
876.13893	1111323		134007
877.22736	1286566		127554
877.50172	1216457		137639
881.2683	1150879		158466
881.81417	1233890		133250
882.01699	1150459		155957
882.59975	1137730		154310
889.95518	1130923		128108
891.36887	1249358		159206
894.79985	1342930		137187
896.0029	1260632		148942
899.93954	1307656		119469
901.30232	1445019		140723
902.27609	1131267		162174
908.2662	1151096		105787
913.08576	1152355		182449
913.66058	1132445		130162
915.6197	1141345		118413
915.85692	1394809		109698
918.13018	1212762		124491
918.96079	1263531		134659
919.15502	1198526		119865
920.85414	1193060		113457
921.89585	1171145		142473
922.18965	1387750		121992
922.64054	1336209		81513
923.46346	1264737		79419
925.32165	1168403		114137
925.92473	1249613		104417
927.01753	1308341		130427
928.83375	1169250		120061
931.03129	1142833		92588
931.81101	1175674		156851
936.45068	1189164		63111
937.34463	1209215		104938
939.52707	1172297		95452
939.71968	1165659		105470
940.09107	1199485		162105
941.3908	1142773		132947
945.24047	1224535		127883
945.38125	1173092		119365
946.15678	1156524		115430
946.26098	1177781		104209
946.30003	1177529		129980
950.19802	1137439		99816
952.05325	1263305		107407
952.91263	1170968		133059
957.01803	1194388		148027
959.91912	1193122		125666
960.05524	1198767		134738
960.28313	1173188		124019
960.78112	1141491		102674
960.79154	1344244		134795
961.18051	1188632		132579
964.63553	1254239		94294
964.7787	1154668		142244
969.29454	1203743		139207
970.133	1255024		127634
973.89192	1221604		151303
976.8338	1215244		160630
978.32354	1237413		124795
978.96933	1302503		129643
979.63051	1238188		60462
983.56015	1194954		126320
984.12458	1195015		114079
986.74568	1351972		98780
988.88892	1249042		83912
991.00763	1281282		133715
991.3033	1428772		149904
995.52948	1252113		109539
996.49282	1318021		83004
996.86492	1211313		137415
1003.15252	1193153		95870
1005.76962	1239575		140617
1008.9252	1221055		123711
1010.97081	1234650		146099
1011.19521	1250554		134648
1011.91919	1281632		94678
1012.07785	1207670		128042
1013.22443	1406490		98481
1014.20569	1218215		133886
1015.95945	1218472		95049
1016.33672	1190880		149283
1018.59345	1455923		101876
1019.18465	1216398		134634
1027.35666	1269423		90954
1029.29401	1364729		73841
1033.86186	1214240		139050
1036.3108	1303266		120947
1036.63154	1212702		114797
1038.50446	1415297		88037
1039.43927	1247028		105117
1040.80017	1403966		118600
1047.27748	1198183		93443
1047.55817	1201571		105947
1047.71236	1381827		80333
1049.04235	1365216		85804
1050.78731	1216860		79891
1052.91984	1316406		129022
1056.47678	1342304		122210
1058.23986	1207546		111524
1061.33606	1201624		144841
1065.29403	1431448		87047
1065.54488	1378261		109997
1066.63271	1305058		78164
1067.89196	1268249		122010
1069.89689	1289230		152712
1070.39999	1229452		133631
1080.03383	1322026		107093
1081.18032	1316690		111077
1084.07371	1262146		147724
1085.74628	1263093		128377
1088.2286	1281659		89353
1090.49216	1485513		113075
1093.73984	1305110		112607
1095.90635	1396807		84060
1102.8533	1397054		128675
1102.89717	1517385		121236
1112.14955	1284427		82162
1112.33158	1345143		123183
1115.42975	1280866		106052
1117.55293	1328985		140164
1118.66277	1286237		77897
1123.80483	1272562		137153
1129.86833	1290769		92208
1132.92036	1291908		122469
1133.92076	1383244		92580
1138.90749	1279753		82535
1139.65236	1286545		107468
1140.03632	1459159		93462
1146.37288	1403668		70344
